Data;Predicted
2021-06-12 00:00:00;113
2021-06-13 00:00:00;108
2021-06-14 00:00:00;135
2021-06-15 00:00:00;127
2021-06-16 00:00:00;144
2021-06-17 00:00:00;-14
2021-06-18 00:00:00;77
2021-06-19 00:00:00;82
2021-06-20 00:00:00;75
2021-06-21 00:00:00;116
2021-06-22 00:00:00;115
2021-06-23 00:00:00;131
2021-06-24 00:00:00;-63
2021-06-25 00:00:00;36
