Data;Estimado;R^2
2020-12-26 00:00:00;202;0.9046199302662953
2020-12-27 00:00:00;82;0.904287611285831
2020-12-28 00:00:00;329;0.893130256220738
2020-12-29 00:00:00;442;0.8633743139109148
2020-12-30 00:00:00;431;0.8160704816548949
2020-12-31 00:00:00;600;0.8521830041900141
2021-01-01 00:00:00;180;0.8275314995397685
2021-01-02 00:00:00;377;0.7953654633087587
2021-01-03 00:00:00;296;0.7662692398590198
2021-01-04 00:00:00;493;0.7078806852056967
2021-01-05 00:00:00;810;0.6929392205546698
2021-01-06 00:00:00;564;0.6541420504608969
2021-01-07 00:00:00;690;0.7814443683998639
2021-01-08 00:00:00;772;0.7882325088171872
2021-01-09 00:00:00;544;0.7928540375507629
2021-01-10 00:00:00;333;0.7696751988508909
2021-01-11 00:00:00;585;0.5857647170661711
2021-01-12 00:00:00;790;0.7354986626436657
2021-01-13 00:00:00;796;0.6645957453870445
2021-01-14 00:00:00;815;0.7126698022690447
2021-01-15 00:00:00;782;0.6831786584509218
2021-01-16 00:00:00;674;0.6581308756578456
2021-01-17 00:00:00;542;0.6859508300223466
2021-01-18 00:00:00;663;0.6048318688523288
2021-01-19 00:00:00;740;0.8242085443234385
2021-01-20 00:00:00;744;0.8384282689739648
2021-01-21 00:00:00;708;0.7255899474775582
2021-01-22 00:00:00;669;0.5976805581187963
2021-01-23 00:00:00;785;0.7464998408790999
2021-01-24 00:00:00;739;0.705236836541494
2021-01-25 00:00:00;664;0.7273451508458104
2021-01-26 00:00:00;734;0.7928188804678034
2021-01-27 00:00:00;673;0.7776729547917006
2021-01-28 00:00:00;662;0.6522485476162729
2021-01-29 00:00:00;631;0.6601152002572908
2021-01-30 00:00:00;572;0.6842613145048944
2021-01-31 00:00:00;609;0.6366076272661338
2021-02-01 00:00:00;609;0.5674968574965751
2021-02-02 00:00:00;539;0.47224279761295873
2021-02-03 00:00:00;441;0.41173794940886455
2021-02-04 00:00:00;398;0.43964099220911523
2021-02-05 00:00:00;375;0.4823456713297455
2021-02-06 00:00:00;355;0.4709064762427757
2021-02-07 00:00:00;354;0.4717002917295312
2021-02-08 00:00:00;272;0.45605931084252926
2021-02-09 00:00:00;301;0.6574565769468188
2021-02-10 00:00:00;203;0.6868521726895458
2021-02-11 00:00:00;174;0.7355048200070576
2021-02-12 00:00:00;187;0.7819559186756209
2021-02-13 00:00:00;217;0.8289814511764203
2021-02-14 00:00:00;199;0.7985061406171682
2021-02-15 00:00:00;181;0.7053395361525248
