Data;Predicted
2021-06-12 00:00:00;348
2021-06-13 00:00:00;326
2021-06-14 00:00:00;484
2021-06-15 00:00:00;552
2021-06-16 00:00:00;580
2021-06-17 00:00:00;-517
2021-06-18 00:00:00;144
2021-06-19 00:00:00;187
2021-06-20 00:00:00;216
2021-06-21 00:00:00;304
2021-06-22 00:00:00;394
2021-06-23 00:00:00;523
2021-06-24 00:00:00;-698
2021-06-25 00:00:00;-2
